id_artist,name_artist,title,swear_IT,swear_EN,year,n_tokens,tokens_per_sent,char_per_tok,lexical_density,avg_token_per_clause,bpm,centroid,rolloff,flux,flatness,spectral_complexity,pitch,loudness,album_type,explicit,popularity,duration_sec,swear_ratio,aggressiveness,relative_popularity,release_season,has_collaboration,song_age
ART37807199,Highsnob,Go Go Go Freestyle,-0.03420946119165726,-1.15640175280914,0.8908183027593909,229,-0.9189956157491834,3.768181818181818,0.6227272727272727,-1.0998985261797387,1.7065809532924334,0.1264,6.479340860497774,1.2913,0.8167,17.6401,2739.3655,20.3739,single,True,44,3.6720604009499245,-0.5068327939009174,-0.2970217110893205,14.0,Fall,0,0.9401695443020374
ART37807199,Highsnob,Bugie da bere,-0.03420946119165726,0.49114952893663966,1.8295933551462489,444,0.30556954246235013,3.723404255319149,0.4940898345153664,-0.7177629715927312,1.7476987434775137,0.13139333333333333,6.507143543644128,1.2059766666666667,0.7579816666666667,23.120076666666666,2223.6432766666667,18.070265,single,False,28,3.6465453456101478,1.0447648821814295,0.06827908914494943,24.0,Summer,1,0.0
ART37807199,Highsnob,Uber Black,0.7707213765619283,-1.15640175280914,0.6831403697746746,520,0.27167558779442313,3.6778523489932886,0.4272930648769575,0.76998241758694,1.7961787328649392,0.1684,6.901140629560495,1.2265,0.7802,8.5381,2175.2853,6.3653,album,True,43,3.862791668259298,0.1684652290647245,0.2594331979920485,15.0,Fall,0,0.9909092289430546
ART37807199,Highsnob,Due Parole,-1.1978846437769226,-1.15640175280914,-0.03853000587967336,223,-0.6759546511356073,4.114678899082569,0.4770642201834862,-1.4715067113620692,1.7707266529091763,0.1403,6.511600677692959,1.3172,0.8747,29.8582,3221.4324,20.1556,album,True,42,4.017127954308424,-1.4791108404601387,-0.0788264880598224,16.0,Fall,0,1.1324056801461493
ART37807199,Highsnob,CHAOS,-1.1978846437769226,-1.15640175280914,1.338598931093507,374,-0.3217551226734309,3.963380281690141,0.4535211267605634,-0.37510736391458877,1.7702841824509636,0.1126,6.785220641263839,1.121,0.7344,25.1349,1277.7502,5.8405,album,False,0,3.763293736015275,-0.9008146457155559,-0.578685379407176,41.0,Fall,0,0.79557152573163
ART37807199,Highsnob,Bad Vibes,0.47049762324910943,-1.15640175280914,1.5786906941499599,335,-0.5070449327660265,4.476923076923077,0.556923076923077,-0.6309719290212137,1.7476987434775137,0.13139333333333333,6.507143543644128,1.2059766666666667,0.7579816666666667,23.120076666666666,2223.6432766666667,18.070265,single,True,3,3.860182207798319,0.009083653138916481,-0.13767020768553548,39.0,Spring,0,0.6710487035031051
ART37807199,Highsnob,CARO JUNIOR,0.7707213765619283,0.47676772909548076,1.338598931093507,429,0.8167039228839923,4.054590570719603,0.4913151364764268,-0.07412249546730683,1.7103854420431341,0.1124,6.107160559355996,1.2192,0.8321,43.1807,1383.9051,38.0939,album,True,24,3.9051605198734363,1.4591759835418383,0.1631212850576504,27.0,Fall,0,0.79557152573163
ART37807199,Highsnob,W4nnabe,1.4982149242398757,0.4941705847121841,1.5786906941499599,725,-0.2801179388900351,3.8192419825072887,0.4154518950437317,1.066368234303205,1.7476987434775137,0.13139333333333333,6.507143543644128,1.2059766666666667,0.7579816666666667,23.120076666666666,2223.6432766666667,18.070265,single,False,60,3.820124952410922,1.2348870701963626,0.10706462741602639,8.0,Spring,0,0.6710487035031051
ART37807199,Highsnob,Scary Monsters,-1.1978846437769226,-1.15640175280914,1.338598931093507,463,0.23762529012276293,4.306451612903226,0.5184331797235023,-0.06819173874178336,1.739349557616115,0.1735,7.580625496748695,1.1979,0.8465,24.0997,1508.1855,11.8376,album,False,13,3.83472308722826,-0.7251739410319087,0.18329672642052808,34.0,Winter,0,0.79557152573163
ART37807199,Highsnob,Good Vibrations,0.9768424106799123,0.47676772909548076,-0.5978847717494978,468,0.8077765650582794,4.04245283018868,0.5023584905660378,0.371675127246857,1.7612654806460446,0.0971,6.114681296208847,1.4063,0.9249,14.8713,2665.8961,14.9405,album,False,74,4.1139443844602495,1.4597926775805234,0.07293569751848235,3.0,Winter,0,1.2235626615294057
ART37807199,Highsnob,Ultimo Minuto,-0.03420946119165726,-1.15640175280914,0.8908183027593909,637,0.6676679242289844,3.9028960817717206,0.4889267461669506,-0.24150537938830635,1.72541014388771,0.1395,6.698618002924214,1.1455,0.9202,49.0974,1671.4103,33.7116,album,False,1,4.249866775742803,-0.14371588284730713,0.07866066629744925,40.0,Spring,1,0.9401695443020374
ART37807199,Highsnob,Né ora né mai,-1.1978846437769226,-1.15640175280914,1.5786906941499599,462,-0.5990699480203122,3.8633405639913234,0.5357917570498916,-0.7097382693507381,1.7566319581074836,0.119,6.618965491031761,1.3042,0.7934,11.8836,2695.5585,6.2869,album,False,13,3.77271936368606,-0.7267946219647767,-0.3838648724579656,34.0,Spring,0,0.6710487035031051
ART37807199,Highsnob,Extasy,-1.1978846437769226,0.47676772909548076,1.5786906941499599,270,-0.890161846069938,4.334600760456274,0.5285171102661597,-0.140600671589931,1.7548856158137671,0.1656,6.468111267002067,1.3672666666666666,0.8794999999999998,22.055566666666664,2960.065366666667,31.649466666666665,single,True,52,3.4855462819076704,0.48738882297336744,0.6495930636335534,11.0,Spring,0,0.6710487035031051
ART37807199,Highsnob,Intro/nemesi,-0.03420946119165726,-1.15640175280914,-0.5978847717494978,213,1.1080466197727217,4.447916666666667,0.5364583333333334,0.5224866472811259,1.807001686727961,0.1382,6.249067125559649,1.1239,0.7342,33.7635,1946.9288,33.4321,album,False,7,3.7827955629146244,-0.5482161419257069,0.17742487305352658,38.0,Winter,0,1.2235626615294057
ART37807199,Highsnob,Suda ancora,-1.1978846437769226,-1.15640175280914,1.5786906941499599,269,-1.4172264137656576,4.20817843866171,0.4981412639405204,-0.9540633308883748,1.7354672365215535,0.13384230769230768,6.2815314425745274,1.279603846153846,0.8859615384615385,26.297238461538466,2080.8356769230772,26.576338461538462,album,True,69,3.7863053572737386,-1.241777889962526,-0.2222814206056859,6.0,Spring,0,0.6710487035031051
ART37807199,Highsnob,Discopanico,0.7707213765619283,-1.15640175280914,1.5786906941499599,459,-0.5664282030370462,4.060324825986079,0.5336426914153132,-0.22219358118532226,1.718369869087692,0.118075,6.262103312149216,1.22865,0.7342,21.155,2056.430625,19.10085,single,True,34,3.6436598362957042,0.1819414982396491,-0.3381664791464171,21.0,Spring,1,0.6710487035031051
ART37807199,Highsnob,Lacrimogeni,0.47049762324910943,-1.15640175280914,1.5786906941499599,486,-0.2129700275219993,4.041841004184101,0.4811715481171548,-0.37510736391458877,1.7579664329166693,0.10826153846153846,5.795370468934045,1.1670615384615386,0.9114615384615388,26.91285384615385,2163.9600230769233,28.767115384615384,album,False,52,3.807293271441604,0.027266032245305456,-0.2854361256073738,11.0,Spring,0,0.6710487035031051
ART37807199,Highsnob,La Scatola Del Tempo,-0.03420946119165726,-1.15640175280914,1.8295933551462489,446,2.317346091691796,3.945679012345679,0.4839506172839506,0.018591557031908162,1.7069198784327657,0.147,6.493996603814403,1.3896,0.8958,30.1086,2164.8056,26.9661,album,True,8,3.955969727219836,-0.232639611005886,0.13776234081209807,37.0,Winter,0,0.0
ART37807199,Highsnob,Non esistono risposte intelligenti,-1.1978846437769226,-1.15640175280914,1.5786906941499599,426,-1.8113883332863296,4.621165644171779,0.6325088339222615,0.08519450388157222,1.7476987434775137,0.13139333333333333,6.507143543644128,1.2059766666666667,0.7579816666666667,23.120076666666666,2223.6432766666667,18.070265,album,False,16,3.917202807369226,-0.7898738263882317,-0.28873278892122844,31.0,Spring,0,0.6710487035031051
ART37807199,Highsnob,Caterpillar,0.47049762324910943,-1.15640175280914,1.1093083163362445,400,0.5055525669132109,4.230769230769231,0.5213675213675214,0.9644486649210999,1.807001686727961,0.1382,6.249067125559649,1.1239,0.7342,33.7635,1946.9288,33.4321,single,False,51,3.65069896530265,0.018588619511103802,0.2852465105874289,12.0,Spring,0,0.8777038688579311
